Orthogroup_ID	transcript_ID_native	Flybase	Flybase_summary	CAFE_p-value	B_siliquastri_num_GF_members	T_castaneum_num_GF_members	Z_morio_num_GF_members	A_obtectus_num_GF_members	A_verrucosus_num_GF_members	C_maculatus_num_GF_members	D_ponderosae_num_GF_members	P_pyralis_num_GF_members	R_ferrugineus_num_GF_members	T_molitor_num_GF_members	C_septempunctata_num_GF_members	C_chinensis_num_GF_members	D_melanogaster_num_GF_members	I_luminosus_num_GF_members	max_delta_GF	Gene_Group	Gene_Name
N0.HOG0000620	rna-NM_001299871.1	FBgn0034945	This gene is referred to in FlyBase by the symbol Dmel\CG10904 (FBgn0034945). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:23968941..23970073. Its molecular function is unknown. The biological processes in which it is involved are not known. 6 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-18 hour embryonic stages, in adult female stages.	0.0	2	1	9	11	1	5	1	8	1	3	3	1	1	1	10	None	None
N0.HOG0000624	rna-NM_141756.5	FBgn0051272	This gene is referred to in FlyBase by the symbol Dmel\CG31272 (FBgn0051272). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:10756296..10759398. Its molecular function is described by: transmembrane transporter activity. It is involved in the biological process described with: lipid metabolic process; transmembrane transport. 6 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during early larval stages.	0.032	2	8	4	1	3	2	4	2	4	3	6	2	3	1	7	Gene Group 25	uncharacterized protein(CG31272)
N0.HOG0000624	rna-NM_001297835.1	FBgn0040350	This gene is referred to in FlyBase by the symbol Dmel\CG3690 (FBgn0040350). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:948585..951900. Its molecular function is described by: transmembrane transporter activity. It is involved in the biological process described with: transmembrane transport. 6 alleles are reported. The phenotypes of these alleles manifest in: chaeta; mesonotum. The phenotypic classes of alleles include: abnormal flight; viable; visible; abnormal mating behavior. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of no expression detected.  Peak expression observed during early larval stages, in adult male stages.	0.032	2	8	4	1	3	2	4	2	4	3	6	2	3	1	7	Gene Group 20,Gene Group 25	uncharacterized protein(CG3690)
N0.HOG0000624	rna-NM_141755.3	FBgn0037829	This gene is referred to in FlyBase by the symbol Dmel\CG14691 (FBgn0037829). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (all unique). Gene sequence location is 3R:10753331..10755634. Its molecular function is described by: transmembrane transporter activity. It is involved in the biological process described with: transmembrane transport. 6 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.032	2	8	4	1	3	2	4	2	4	3	6	2	3	1	7	Gene Group 20,Gene Group 25	uncharacterized protein(CG14691)
N0.HOG0000625	rna-NM_176180.2	FBgn0034047	The gene cGAS-like receptor 1 is referred to in FlyBase by the symbol Dmel\cGlr1 (CG12970, FBgn0034047). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:15855961..15857522. Its molecular function is described by: 2',3'-cyclic GMP-AMP synthase activity; 3',2'-cyclic GMP-AMP synthase activity; double-stranded RNA binding. It is involved in the biological process described with: defense response to virus; cGAS/STING signaling pathway; cellular response to virus; immune response involved in response to exogenous dsRNA; response to exogenous dsRNA. 5 alleles are reported. The phenotype of these alleles manifest in: trichogen cell. The phenotypic classes of alleles include: abnormal immune response; visible; short lived; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very low expression to a trough of no expression detected.  Peak expression observed in adults stages of both sexes.	0.001	1	7	8	1	6	1	1	1	2	8	1	1	2	6	7	None	cGAS-like receptor 1 (from API summary)
N0.HOG0000625	rna-NM_001414074.1	FBgn0050424	The gene cGAS-like receptor 2 is referred to in FlyBase by the symbol Dmel\cGlr2 (CG30424, FBgn0050424). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (all unique). Gene sequence location is 2R:24965275..24967298. Its molecular function is described by: double-stranded RNA binding; 3',2'-cyclic GMP-AMP synthase activity; 2',3'-cyclic GMP-AMP synthase activity. It is involved in the biological process described with: cGAS/STING signaling pathway; defense response to virus; cellular response to virus; immune response involved in response to exogenous dsRNA. 7 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: short lived; viable; abnormal immune response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed during late larval stages, during early pupal stages, in adult male stages.	0.001	1	7	8	1	6	1	1	1	2	8	1	1	2	6	7	None	cGAS-like receptor 2 (from API summary)
N0.HOG0000626	rna-NM_142915.3	FBgn0051148	The gene Glucocerebrosidase 1a is referred to in FlyBase by the symbol Dmel\Gba1a (CG31148, FBgn0051148). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:23700621..23702605. Its molecular function is described by: glucosyltransferase activity; glucosylceramidase activity. It is involved in the biological process described with 7 unique terms, many of which group under: multicellular organismal process; behavior; sphingolipid metabolic process; cellular response to unfolded protein; lipid metabolic process. 9 alleles are reported. The phenotype of these alleles manifest in: mesonotum. The phenotypic classes of alleles include: abnormal sleep; visible; viable; long lived. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed during late larval stages.	0.001	3	5	9	1	3	2	1	1	3	8	1	2	2	4	8	None	Glucocerebrosidase 1a (from API summary)
N0.HOG0000626	rna-NM_001275951.1	FBgn0051414	The gene Glucocerebrosidase 1b is referred to in FlyBase by the symbol Dmel\Gba1b (CG31414, FBgn0051414). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3R:23704804..23708512. Its molecular function is described by: glucosylceramidase activity; glucosyltransferase activity. It is involved in the biological process described with 7 unique terms, many of which group under: multicellular organismal process; behavior; cellular process; homeostatic process; memory. 28 alleles are reported. The phenotypes of these alleles manifest in: intracellular anatomical structure; intracellular membrane-bounded organelle; membrane-bounded organelle; plasma membrane bounded cell projection; adult digestive system. The phenotypic classes of alleles include: abnormal stress response; abnormal behavior; abnormal sleep; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed within 12-18 embryonic stages, at stages throughout the larval period, during late pupal stages, in adult male stages.	0.001	3	5	9	1	3	2	1	1	3	8	1	2	2	4	8	None	Glucocerebrosidase 1b (from API summary)
N0.HOG0000640	rna-NM_001316385.1	FBgn0264953	The gene Piezo is referred to in FlyBase by the symbol Dmel\Piezo (CG44122, FBgn0264953). It is a protein_coding_gene from Dmel. It has 11 annotated transcripts and 11 polypeptides (all unique). Gene sequence location is 2L:8163073..8190137. Its molecular function is described by: mechanosensitive monoatomic ion channel activity; monoatomic cation channel activity. It is involved in the biological process described with 7 unique terms, many of which group under: cellular process; transmembrane transport; response to external stimulus; response to abiotic stimulus; response to mechanical stimulus. 32 alleles are reported. The phenotypes of these alleles manifest in: germ layer derivative; adult; cell projection; cellular anatomical structure; neuron projection. The phenotypic classes of alleles include: phenotype; increased mortality; abnormal stress response; increased mortality during development.	0.003	6	1	1	7	1	8	5	1	2	1	1	9	1	1	8	None	Piezo (from API summary)
N0.HOG0000647	rna-NM_142334.3	FBgn0038472	The gene bedwarfed is referred to in FlyBase by the symbol Dmel\bdwf (CG3995, FBgn0038472). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:17041896..17043136. Its molecular function is described by: DNA binding; ribosome binding. It is involved in the biological process described with: dendrite arborization; ribosome localization. 13 alleles are reported. The phenotypes of these alleles manifest in: polymeric cytoskeletal fiber; anterior-posterior subdivision of organism; cell projection; supramolecular polymer; membraneless organelle. The phenotypic classes of alleles include: fertile; abnormal locomotor behavior; viable; visible; abnormal neuroanatomy. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-12 hour embryonic stages.	0.0	2	1	1	10	1	9	1	7	1	2	3	7	1	1	9	Gene Group 27,Gene Group 32	bedwarfed(bdwf)
N0.HOG0000648	rna-NM_134739.6	FBgn0031319	This gene is referred to in FlyBase by the symbol Dmel\CG4896 (FBgn0031319). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (4 unique). Gene sequence location is 2L:1177690..1182454. Its molecular function is described by: mRNA binding; nucleic acid binding; RNA binding. It is involved in the biological process described with: mRNA splicing, via spliceosome; regulation of alternative mRNA splicing, via spliceosome. 13 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed at stages throughout the pupal period, in adult male stages.	0.0	1	1	1	2	1	4	1	2	1	1	1	24	2	2	23	Gene Group 31	uncharacterized protein(CG4896)
N0.HOG0000648	rna-NM_001272930.1	FBgn0031318	This gene is referred to in FlyBase by the symbol Dmel\CG4887 (FBgn0031318). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:1173009..1177589. Its molecular function is described by: mRNA binding; nucleic acid binding; RNA binding. It is involved in the biological process described with: mRNA splicing, via spliceosome. 12 alleles are reported. The phenotype of these alleles manifest in: trichogen cell. The phenotypic classes of alleles include: abnormal pain response; viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed at stages throughout embryogenesis, during late larval stages, at stages throughout the pupal period, in stages of adults of both sexes.	0.0	1	1	1	2	1	4	1	2	1	1	1	24	2	2	23	Gene Group 31	uncharacterized protein(CG4887)
